dt,volume
2022-03-18 11:20:00,29399
2022-03-18 11:25:00,24670
2022-03-18 11:30:00,12810
2022-03-18 13:35:00,31236
2022-03-18 13:40:00,17330
2022-03-18 13:45:00,12275
2022-03-18 13:50:00,6596
2022-03-18 13:55:00,9667
2022-03-18 14:00:00,7317
2022-03-18 14:05:00,16001
2022-03-18 14:10:00,16426
2022-03-18 14:15:00,28459
2022-03-18 14:20:00,7975
2022-03-18 14:25:00,12819
2022-03-18 14:30:00,7831
2022-03-18 14:35:00,7789
2022-03-18 14:40:00,6485
2022-03-18 14:45:00,7459
2022-03-18 14:50:00,21124
2022-03-18 14:55:00,9663
2022-03-18 15:00:00,37012
2022-03-18 21:05:00,54405
2022-03-18 21:10:00,29409
2022-03-18 21:15:00,14827
2022-03-18 21:20:00,18377
2022-03-18 21:25:00,14667
2022-03-18 21:30:00,8674
2022-03-18 21:35:00,9751
2022-03-18 21:40:00,6008
2022-03-18 21:45:00,5728
2022-03-18 21:50:00,7512
2022-03-18 21:55:00,8937
2022-03-18 22:00:00,23796
2022-03-18 22:05:00,8042
2022-03-18 22:10:00,4094
2022-03-18 22:15:00,5289
2022-03-18 22:20:00,6031
2022-03-18 22:25:00,3611
2022-03-18 22:30:00,8645
2022-03-18 22:35:00,18014
2022-03-18 22:40:00,11662
2022-03-18 22:45:00,10038
2022-03-18 22:50:00,6540
2022-03-18 22:55:00,10061
2022-03-18 23:00:00,21882
2022-03-21 09:05:00,77016
2022-03-21 09:10:00,38770
2022-03-21 09:15:00,54280
2022-03-21 09:20:00,61124
2022-03-21 09:25:00,22832
2022-03-21 09:30:00,24590
2022-03-21 09:35:00,12782
2022-03-21 09:40:00,9630
2022-03-21 09:45:00,15107
2022-03-21 09:50:00,10882
2022-03-21 09:55:00,10528
2022-03-21 10:00:00,23364
2022-03-21 10:05:00,30118
2022-03-21 10:10:00,12766
2022-03-21 10:15:00,29349
2022-03-21 10:35:00,20059
2022-03-21 10:40:00,14500
2022-03-21 10:45:00,20832
2022-03-21 10:50:00,11198
2022-03-21 10:55:00,8887
2022-03-21 11:00:00,6820
2022-03-21 11:05:00,4728
2022-03-21 11:10:00,5880
2022-03-21 11:15:00,3926
2022-03-21 11:20:00,5130
2022-03-21 11:25:00,27945
2022-03-21 11:30:00,34551
2022-03-21 13:35:00,65462
2022-03-21 13:40:00,18505
2022-03-21 13:45:00,12627
2022-03-21 13:50:00,22425
2022-03-21 13:55:00,16138
2022-03-21 14:00:00,10211
2022-03-21 14:05:00,11848
2022-03-21 14:10:00,12694
2022-03-21 14:15:00,7781
2022-03-21 14:20:00,6932
2022-03-21 14:25:00,12100
2022-03-21 14:30:00,14969
2022-03-21 14:35:00,9730
2022-03-21 14:40:00,16694
2022-03-21 14:45:00,10126
2022-03-21 14:50:00,9731
2022-03-21 14:55:00,9164
2022-03-21 15:00:00,34199
2022-03-21 21:05:00,39972
2022-03-21 21:10:00,13457
2022-03-21 21:15:00,19952
2022-03-21 21:20:00,11648
2022-03-21 21:25:00,12729
2022-03-21 21:30:00,36749
2022-03-21 21:35:00,27443
2022-03-21 21:40:00,10960
2022-03-21 21:45:00,9509
2022-03-21 21:50:00,6698
2022-03-21 21:55:00,11614
2022-03-21 22:00:00,6809
2022-03-21 22:05:00,8134
2022-03-21 22:10:00,9151
2022-03-21 22:15:00,8563
2022-03-21 22:20:00,5962
2022-03-21 22:25:00,4604
2022-03-21 22:30:00,4262
2022-03-21 22:35:00,3914
2022-03-21 22:40:00,16214
2022-03-21 22:45:00,5757
2022-03-21 22:50:00,4868
2022-03-21 22:55:00,11173
2022-03-21 23:00:00,8103
2022-03-22 09:05:00,24758
2022-03-22 09:10:00,12749
2022-03-22 09:15:00,7737
2022-03-22 09:20:00,9758
2022-03-22 09:25:00,10235
2022-03-22 09:30:00,5891
2022-03-22 09:35:00,5679
2022-03-22 09:40:00,19818
2022-03-22 09:45:00,10882
2022-03-22 09:50:00,6403
2022-03-22 09:55:00,3972
2022-03-22 10:00:00,5363
2022-03-22 10:05:00,8847
2022-03-22 10:10:00,7231
2022-03-22 10:15:00,4302
2022-03-22 10:35:00,13218
2022-03-22 10:40:00,13655
2022-03-22 10:45:00,22452
2022-03-22 10:50:00,12716
2022-03-22 10:55:00,26245
2022-03-22 11:00:00,12985
2022-03-22 11:05:00,9186
2022-03-22 11:10:00,8899
2022-03-22 11:15:00,12509
2022-03-22 11:20:00,11886
2022-03-22 11:25:00,13673
2022-03-22 11:30:00,18770
2022-03-22 13:35:00,13014
2022-03-22 13:40:00,8625
2022-03-22 13:45:00,5433
2022-03-22 13:50:00,4852
2022-03-22 13:55:00,3683
2022-03-22 14:00:00,7191
2022-03-22 14:05:00,7475
2022-03-22 14:10:00,4724
2022-03-22 14:15:00,3978
2022-03-22 14:20:00,8617
2022-03-22 14:25:00,8415
2022-03-22 14:30:00,11997
2022-03-22 14:35:00,8550
2022-03-22 14:40:00,6892
2022-03-22 14:45:00,4830
2022-03-22 14:50:00,13517
2022-03-22 14:55:00,17427
2022-03-22 15:00:00,28186
2022-03-22 21:05:00,60932
2022-03-22 21:10:00,23433
2022-03-22 21:15:00,23746
2022-03-22 21:20:00,59160
2022-03-22 21:25:00,40343
2022-03-22 21:30:00,21961
2022-03-22 21:35:00,37222
2022-03-22 21:40:00,16653
2022-03-22 21:45:00,10597
2022-03-22 21:50:00,9844
2022-03-22 21:55:00,8928
2022-03-22 22:00:00,19027
2022-03-22 22:05:00,10435
2022-03-22 22:10:00,6529
2022-03-22 22:15:00,8247
2022-03-22 22:20:00,6572
2022-03-22 22:25:00,14010
2022-03-22 22:30:00,7132
2022-03-22 22:35:00,4466
2022-03-22 22:40:00,3875
2022-03-22 22:45:00,12633
2022-03-22 22:50:00,4275
2022-03-22 22:55:00,8348
2022-03-22 23:00:00,10822
2022-03-23 09:05:00,19885
2022-03-23 09:10:00,8588
2022-03-23 09:15:00,11662
2022-03-23 09:20:00,5446
2022-03-23 09:25:00,7467
2022-03-23 09:30:00,23860
2022-03-23 09:35:00,18345
2022-03-23 09:40:00,11017
2022-03-23 09:45:00,6177
2022-03-23 09:50:00,10141
2022-03-23 09:55:00,27017
2022-03-23 10:00:00,7772
2022-03-23 10:05:00,18208
2022-03-23 10:10:00,16481
2022-03-23 10:15:00,8557
2022-03-23 10:35:00,9460
2022-03-23 10:40:00,5492
2022-03-23 10:45:00,7583
2022-03-23 10:50:00,6043
2022-03-23 10:55:00,7908
2022-03-23 11:00:00,5362
2022-03-23 11:05:00,13876
2022-03-23 11:10:00,33215
2022-03-23 11:15:00,20968
2022-03-23 11:20:00,40298
2022-03-23 11:25:00,15398
2022-03-23 11:30:00,19534
2022-03-23 13:35:00,24572
2022-03-23 13:40:00,21185
2022-03-23 13:45:00,13507
2022-03-23 13:50:00,9896
2022-03-23 13:55:00,8270
2022-03-23 14:00:00,8677
2022-03-23 14:05:00,7341
2022-03-23 14:10:00,7488
2022-03-23 14:15:00,5351
2022-03-23 14:20:00,5588
2022-03-23 14:25:00,4253
2022-03-23 14:30:00,11262
2022-03-23 14:35:00,11005
2022-03-23 14:40:00,10900
2022-03-23 14:45:00,17691
2022-03-23 14:50:00,8740
2022-03-23 14:55:00,18779
2022-03-23 15:00:00,34804
2022-03-23 21:05:00,80043
2022-03-23 21:10:00,38618
2022-03-23 21:15:00,23667
2022-03-23 21:20:00,12360
2022-03-23 21:25:00,14919
2022-03-23 21:30:00,9540
2022-03-23 21:35:00,7126
2022-03-23 21:40:00,7156
2022-03-23 21:45:00,9785
2022-03-23 21:50:00,5989
2022-03-23 21:55:00,4591
2022-03-23 22:00:00,7254
2022-03-23 22:05:00,5483
2022-03-23 22:10:00,8713
2022-03-23 22:15:00,6737
2022-03-23 22:20:00,4866
2022-03-23 22:25:00,6171
2022-03-23 22:30:00,9231
2022-03-23 22:35:00,11007
2022-03-23 22:40:00,13284
2022-03-23 22:45:00,7033
2022-03-23 22:50:00,10118
2022-03-23 22:55:00,5314
2022-03-23 23:00:00,12057
2022-03-24 09:05:00,33983
2022-03-24 09:10:00,27256
2022-03-24 09:15:00,14015
2022-03-24 09:20:00,11365
2022-03-24 09:25:00,14041
2022-03-24 09:30:00,13265
2022-03-24 09:35:00,8787
2022-03-24 09:40:00,3830
2022-03-24 09:45:00,4036
2022-03-24 09:50:00,5603
2022-03-24 09:55:00,8435
2022-03-24 10:00:00,9875
2022-03-24 10:05:00,22835
2022-03-24 10:10:00,12798
2022-03-24 10:15:00,12031
2022-03-24 10:35:00,8421
2022-03-24 10:40:00,6351
2022-03-24 10:45:00,33701
2022-03-24 10:50:00,16650
2022-03-24 10:55:00,13337
2022-03-24 11:00:00,13826
2022-03-24 11:05:00,13281
2022-03-24 11:10:00,9183
2022-03-24 11:15:00,15881
2022-03-24 11:20:00,33223
2022-03-24 11:25:00,12484
2022-03-24 11:30:00,25315
2022-03-24 13:35:00,27080
2022-03-24 13:40:00,18090
2022-03-24 13:45:00,12218
2022-03-24 13:50:00,8723
2022-03-24 13:55:00,9186
2022-03-24 14:00:00,7049
2022-03-24 14:05:00,4903
2022-03-24 14:10:00,7359
2022-03-24 14:15:00,4669
2022-03-24 14:20:00,9538
2022-03-24 14:25:00,10601
2022-03-24 14:30:00,9024
2022-03-24 14:35:00,9732
2022-03-24 14:40:00,9997
2022-03-24 14:45:00,10822
2022-03-24 14:50:00,11998
2022-03-24 14:55:00,11247
2022-03-24 15:00:00,33653
2022-03-24 21:05:00,50774
2022-03-24 21:10:00,28692
2022-03-24 21:15:00,27728
2022-03-24 21:20:00,20228
2022-03-24 21:25:00,15332
2022-03-24 21:30:00,10205
2022-03-24 21:35:00,10458
2022-03-24 21:40:00,9222
2022-03-24 21:45:00,4088
2022-03-24 21:50:00,4896
2022-03-24 21:55:00,6017
2022-03-24 22:00:00,8093
2022-03-24 22:05:00,5074
2022-03-24 22:10:00,5656
2022-03-24 22:15:00,5127
2022-03-24 22:20:00,5477
2022-03-24 22:25:00,17845
2022-03-24 22:30:00,17834
2022-03-24 22:35:00,14062
2022-03-24 22:40:00,10451
2022-03-24 22:45:00,5105
2022-03-24 22:50:00,4652
2022-03-24 22:55:00,11467
2022-03-24 23:00:00,7319
2022-03-25 09:05:00,13389
2022-03-25 09:10:00,9446
2022-03-25 09:15:00,6402
2022-03-25 09:20:00,5905
2022-03-25 09:25:00,9558
2022-03-25 09:30:00,4329
2022-03-25 09:35:00,10436
2022-03-25 09:40:00,5179
2022-03-25 09:45:00,11705
2022-03-25 09:50:00,10626
2022-03-25 09:55:00,5171
2022-03-25 10:00:00,3745
2022-03-25 10:05:00,6489
2022-03-25 10:10:00,11845
2022-03-25 10:15:00,10594
2022-03-25 10:35:00,11059
2022-03-25 10:40:00,7809
2022-03-25 10:45:00,14729
2022-03-25 10:50:00,7272
2022-03-25 10:55:00,6249
2022-03-25 11:00:00,6183
2022-03-25 11:05:00,6186
2022-03-25 11:10:00,5951
2022-03-25 11:15:00,7824
2022-03-25 11:20:00,6594
2022-03-25 11:25:00,8202
2022-03-25 11:30:00,10618
2022-03-25 13:35:00,16912
2022-03-25 13:40:00,14534
2022-03-25 13:45:00,8135
2022-03-25 13:50:00,34708
2022-03-25 13:55:00,26196
2022-03-25 14:00:00,10736
2022-03-25 14:05:00,12346
2022-03-25 14:10:00,13999
2022-03-25 14:15:00,14326
2022-03-25 14:20:00,22245
2022-03-25 14:25:00,13915
2022-03-25 14:30:00,8650
2022-03-25 14:35:00,19535
2022-03-25 14:40:00,12682
2022-03-25 14:45:00,10638
2022-03-25 14:50:00,6451
2022-03-25 14:55:00,10499
2022-03-25 15:00:00,17843
2022-03-25 21:05:00,47011
2022-03-25 21:10:00,17148
2022-03-25 21:15:00,10364
2022-03-25 21:20:00,7696
2022-03-25 21:25:00,5419
2022-03-25 21:30:00,8844
2022-03-25 21:35:00,5475
2022-03-25 21:40:00,8528
2022-03-25 21:45:00,6328
2022-03-25 21:50:00,5932
2022-03-25 21:55:00,11023
2022-03-25 22:00:00,7573
2022-03-25 22:05:00,4787
2022-03-25 22:10:00,8512
2022-03-25 22:15:00,4458
2022-03-25 22:20:00,4826
2022-03-25 22:25:00,5408
2022-03-25 22:30:00,12328
2022-03-25 22:35:00,9940
2022-03-25 22:40:00,20942
2022-03-25 22:45:00,8448
2022-03-25 22:50:00,11085
2022-03-25 22:55:00,6053
2022-03-25 23:00:00,12558
2022-03-28 09:05:00,65519
2022-03-28 09:10:00,17826
2022-03-28 09:15:00,8595
2022-03-28 09:20:00,15705
2022-03-28 09:25:00,10334
2022-03-28 09:30:00,14655
2022-03-28 09:35:00,19304
2022-03-28 09:40:00,40933
2022-03-28 09:45:00,14679
2022-03-28 09:50:00,11386
2022-03-28 09:55:00,9821
2022-03-28 10:00:00,8023
2022-03-28 10:05:00,13152
2022-03-28 10:10:00,7053
2022-03-28 10:15:00,5948
2022-03-28 10:35:00,10918
2022-03-28 10:40:00,10384
2022-03-28 10:45:00,9030
2022-03-28 10:50:00,8814
2022-03-28 10:55:00,6420
2022-03-28 11:00:00,4847
2022-03-28 11:05:00,5736
2022-03-28 11:10:00,7021
2022-03-28 11:15:00,8258
2022-03-28 11:20:00,7186
2022-03-28 11:25:00,4920
2022-03-28 11:30:00,7944
2022-03-28 13:35:00,15998
2022-03-28 13:40:00,14189
2022-03-28 13:45:00,9765
2022-03-28 13:50:00,6540
2022-03-28 13:55:00,7752
2022-03-28 14:00:00,6773
2022-03-28 14:05:00,7036
2022-03-28 14:10:00,7596
2022-03-28 14:15:00,5358
2022-03-28 14:20:00,9321
2022-03-28 14:25:00,4753
2022-03-28 14:30:00,6466
2022-03-28 14:35:00,9120
2022-03-28 14:40:00,5245
2022-03-28 14:45:00,5288
2022-03-28 14:50:00,5010
2022-03-28 14:55:00,9427
2022-03-28 15:00:00,12882
2022-03-28 21:05:00,66329
2022-03-28 21:10:00,12460
2022-03-28 21:15:00,10779
2022-03-28 21:20:00,7951
2022-03-28 21:25:00,5170
2022-03-28 21:30:00,10239
2022-03-28 21:35:00,8270
2022-03-28 21:40:00,5725
2022-03-28 21:45:00,7240
2022-03-28 21:50:00,4598
2022-03-28 21:55:00,3459
2022-03-28 22:00:00,3134
2022-03-28 22:05:00,5368
2022-03-28 22:10:00,5334
2022-03-28 22:15:00,4275
2022-03-28 22:20:00,1970
2022-03-28 22:25:00,2063
2022-03-28 22:30:00,2902
2022-03-28 22:35:00,5381
2022-03-28 22:40:00,3509
2022-03-28 22:45:00,3531
2022-03-28 22:50:00,2013
2022-03-28 22:55:00,5450
2022-03-28 23:00:00,11544
2022-03-29 09:05:00,11759
2022-03-29 09:10:00,11290
2022-03-29 09:15:00,6345
2022-03-29 09:20:00,6624
2022-03-29 09:25:00,8228
2022-03-29 09:30:00,4729
2022-03-29 09:35:00,4408
2022-03-29 09:40:00,4202
2022-03-29 09:45:00,5653
2022-03-29 09:50:00,6015
2022-03-29 09:55:00,4614
2022-03-29 10:00:00,4173
2022-03-29 10:05:00,9317
2022-03-29 10:10:00,9861
2022-03-29 10:15:00,7749
2022-03-29 10:35:00,6589
2022-03-29 10:40:00,5880
2022-03-29 10:45:00,5368
2022-03-29 10:50:00,5585
2022-03-29 10:55:00,2811
2022-03-29 11:00:00,6210
2022-03-29 11:05:00,6154
2022-03-29 11:10:00,4212
2022-03-29 11:15:00,4906
2022-03-29 11:20:00,9177
2022-03-29 11:25:00,6358
2022-03-29 11:30:00,2333
2022-03-29 13:35:00,15099
2022-03-29 13:40:00,5737
2022-03-29 13:45:00,3247
2022-03-29 13:50:00,18425
2022-03-29 13:55:00,5250
2022-03-29 14:00:00,3456
2022-03-29 14:05:00,3056
2022-03-29 14:10:00,2881
2022-03-29 14:15:00,1614
2022-03-29 14:20:00,3398
2022-03-29 14:25:00,3866
2022-03-29 14:30:00,5163
2022-03-29 14:35:00,10470
2022-03-29 14:40:00,9577
2022-03-29 14:45:00,5329
2022-03-29 14:50:00,3132
2022-03-29 14:55:00,4471
2022-03-29 15:00:00,6595
2022-03-29 21:05:00,184322
2022-03-29 21:10:00,61473
2022-03-29 21:15:00,26684
2022-03-29 21:20:00,29041
2022-03-29 21:25:00,22066
2022-03-29 21:30:00,28023
2022-03-29 21:35:00,42662
2022-03-29 21:40:00,67313
2022-03-29 21:45:00,28591
2022-03-29 21:50:00,14001
2022-03-29 21:55:00,12018
2022-03-29 22:00:00,7365
2022-03-29 22:05:00,15856
2022-03-29 22:10:00,12949
2022-03-29 22:15:00,12389
2022-03-29 22:20:00,18463
2022-03-29 22:25:00,14136
2022-03-29 22:30:00,13137
2022-03-29 22:35:00,7918
2022-03-29 22:40:00,9322
2022-03-29 22:45:00,16076
2022-03-29 22:50:00,16788
2022-03-29 22:55:00,8744
2022-03-29 23:00:00,12980
2022-03-30 09:05:00,33202
2022-03-30 09:10:00,22719
2022-03-30 09:15:00,13184
2022-03-30 09:20:00,11590
2022-03-30 09:25:00,15831
2022-03-30 09:30:00,8846
2022-03-30 09:35:00,6321
2022-03-30 09:40:00,15772
2022-03-30 09:45:00,12807
2022-03-30 09:50:00,10751
2022-03-30 09:55:00,12650
2022-03-30 10:00:00,12949
2022-03-30 10:05:00,23997
2022-03-30 10:10:00,15591
2022-03-30 10:15:00,17469
2022-03-30 10:35:00,15808
2022-03-30 10:40:00,17289
2022-03-30 10:45:00,11397
2022-03-30 10:50:00,11700
2022-03-30 10:55:00,14945
2022-03-30 11:00:00,17330
2022-03-30 11:05:00,12038
2022-03-30 11:10:00,20478
2022-03-30 11:15:00,11293
2022-03-30 11:20:00,11337
2022-03-30 11:25:00,18734
2022-03-30 11:30:00,19665
2022-03-30 13:35:00,16390
2022-03-30 13:40:00,12262
2022-03-30 13:45:00,8085
2022-03-30 13:50:00,20714
2022-03-30 13:55:00,21844
2022-03-30 14:00:00,23321
2022-03-30 14:05:00,21268
2022-03-30 14:10:00,12589
2022-03-30 14:15:00,12676
2022-03-30 14:20:00,15033
2022-03-30 14:25:00,9357
2022-03-30 14:30:00,8441
2022-03-30 14:35:00,8794
2022-03-30 14:40:00,5879
2022-03-30 14:45:00,7696
2022-03-30 14:50:00,16190
2022-03-30 14:55:00,11095
2022-03-30 15:00:00,22881
2022-03-30 21:05:00,147956
2022-03-30 21:10:00,49734
2022-03-30 21:15:00,61686
2022-03-30 21:20:00,46007
2022-03-30 21:25:00,41981
2022-03-30 21:30:00,33448
2022-03-30 21:35:00,15607
2022-03-30 21:40:00,12557
2022-03-30 21:45:00,11041
2022-03-30 21:50:00,14920
2022-03-30 21:55:00,9608
2022-03-30 22:00:00,8330
2022-03-30 22:05:00,8210
2022-03-30 22:10:00,16316
2022-03-30 22:15:00,12625
2022-03-30 22:20:00,5713
2022-03-30 22:25:00,7668
2022-03-30 22:30:00,15158
2022-03-30 22:35:00,11156
2022-03-30 22:40:00,9147
2022-03-30 22:45:00,20930
2022-03-30 22:50:00,6294
2022-03-30 22:55:00,5709
2022-03-30 23:00:00,11110
2022-03-31 09:05:00,40051
2022-03-31 09:10:00,13356
2022-03-31 09:15:00,13287
2022-03-31 09:20:00,27540
2022-03-31 09:25:00,15753
2022-03-31 09:30:00,22988
2022-03-31 09:35:00,24748
2022-03-31 09:40:00,14322
2022-03-31 09:45:00,9382
2022-03-31 09:50:00,10512
2022-03-31 09:55:00,34092
2022-03-31 10:00:00,20967
2022-03-31 10:05:00,14662
2022-03-31 10:10:00,11458
2022-03-31 10:15:00,16442
2022-03-31 10:35:00,19971
2022-03-31 10:40:00,17719
2022-03-31 10:45:00,10987
2022-03-31 10:50:00,12613
2022-03-31 10:55:00,12434
2022-03-31 11:00:00,38456
2022-03-31 11:05:00,27187
2022-03-31 11:10:00,19054
2022-03-31 11:15:00,14623
2022-03-31 11:20:00,35346
2022-03-31 11:25:00,42131
2022-03-31 11:30:00,35988
2022-03-31 13:35:00,44317
2022-03-31 13:40:00,31388
2022-03-31 13:45:00,37292
2022-03-31 13:50:00,37396
2022-03-31 13:55:00,27114
2022-03-31 14:00:00,21452
2022-03-31 14:05:00,18549
2022-03-31 14:10:00,10226
2022-03-31 14:15:00,15510
2022-03-31 14:20:00,12361
2022-03-31 14:25:00,15807
2022-03-31 14:30:00,19212
2022-03-31 14:35:00,10613
2022-03-31 14:40:00,7812
2022-03-31 14:45:00,10442
2022-03-31 14:50:00,22918
2022-03-31 14:55:00,30580
2022-03-31 15:00:00,19163
2022-03-31 21:05:00,71870
2022-03-31 21:10:00,40212
2022-03-31 21:15:00,26393
2022-03-31 21:20:00,21351
2022-03-31 21:25:00,18290
2022-03-31 21:30:00,20820
2022-03-31 21:35:00,33977
2022-03-31 21:40:00,17072
2022-03-31 21:45:00,13587
2022-03-31 21:50:00,14624
2022-03-31 21:55:00,13700
2022-03-31 22:00:00,12822
2022-03-31 22:05:00,20270
2022-03-31 22:10:00,8647
2022-03-31 22:15:00,5858
2022-03-31 22:20:00,5514
2022-03-31 22:25:00,4821
2022-03-31 22:30:00,7989
2022-03-31 22:35:00,31055
2022-03-31 22:40:00,15662
2022-03-31 22:45:00,14577
2022-03-31 22:50:00,17605
2022-03-31 22:55:00,7991
2022-03-31 23:00:00,15281
2022-04-01 09:05:00,31128
2022-04-01 09:10:00,19448
2022-04-01 09:15:00,22841
2022-04-01 09:20:00,22388
2022-04-01 09:25:00,24343
2022-04-01 09:30:00,9542
2022-04-01 09:35:00,16640
2022-04-01 09:40:00,7540
2022-04-01 09:45:00,5692
2022-04-01 09:50:00,15242
2022-04-01 09:55:00,33319
2022-04-01 10:00:00,31981
2022-04-01 10:05:00,30873
2022-04-01 10:10:00,28514
2022-04-01 10:15:00,40797
2022-04-01 10:35:00,28421
2022-04-01 10:40:00,14320
2022-04-01 10:45:00,15420
2022-04-01 10:50:00,16589
2022-04-01 10:55:00,9330
2022-04-01 11:00:00,9570
2022-04-01 11:05:00,9726
2022-04-01 11:10:00,15008
2022-04-01 11:15:00,10762
2022-04-01 11:20:00,8033
2022-04-01 11:25:00,12981
2022-04-01 11:30:00,17061
2022-04-01 13:35:00,23119
2022-04-01 13:40:00,16389
2022-04-01 13:45:00,14465
2022-04-01 13:50:00,10663
2022-04-01 13:55:00,11161
2022-04-01 14:00:00,12235
2022-04-01 14:05:00,20137
2022-04-01 14:10:00,14189
2022-04-01 14:15:00,17191
2022-04-01 14:20:00,16118
2022-04-01 14:25:00,9179
2022-04-01 14:30:00,10704
2022-04-01 14:35:00,10458
2022-04-01 14:40:00,23044
2022-04-01 14:45:00,24277
2022-04-01 14:50:00,16652
2022-04-01 14:55:00,21028
2022-04-01 15:00:00,38230
2022-04-06 09:05:00,117063
2022-04-06 09:10:00,92475
2022-04-06 09:15:00,53602
2022-04-06 09:20:00,38353
2022-04-06 09:25:00,37339
2022-04-06 09:30:00,20428
2022-04-06 09:35:00,18751
2022-04-06 09:40:00,20850
2022-04-06 09:45:00,8419
2022-04-06 09:50:00,13302
2022-04-06 09:55:00,12300
2022-04-06 10:00:00,7367
2022-04-06 10:05:00,14759
2022-04-06 10:10:00,8578
2022-04-06 10:15:00,8926
2022-04-06 10:35:00,17897
2022-04-06 10:40:00,23328
2022-04-06 10:45:00,21602
2022-04-06 10:50:00,17013
2022-04-06 10:55:00,10412
2022-04-06 11:00:00,7360
2022-04-06 11:05:00,7787
2022-04-06 11:10:00,5608
2022-04-06 11:15:00,6815
2022-04-06 11:20:00,4543
2022-04-06 11:25:00,5928
2022-04-06 11:30:00,69458
2022-04-06 13:35:00,60258
2022-04-06 13:40:00,31076
2022-04-06 13:45:00,19336
2022-04-06 13:50:00,11799
2022-04-06 13:55:00,10662
2022-04-06 14:00:00,19318
2022-04-06 14:05:00,15412
2022-04-06 14:10:00,15361
2022-04-06 14:15:00,10137
2022-04-06 14:20:00,8085
2022-04-06 14:25:00,7717
2022-04-06 14:30:00,19821
2022-04-06 14:35:00,41661
2022-04-06 14:40:00,33295
2022-04-06 14:45:00,14480
2022-04-06 14:50:00,16313
2022-04-06 14:55:00,17158
2022-04-06 15:00:00,23015
2022-04-06 21:05:00,81839
2022-04-06 21:10:00,30061
2022-04-06 21:15:00,56661
2022-04-06 21:20:00,26458
2022-04-06 21:25:00,17140
2022-04-06 21:30:00,13253
2022-04-06 21:35:00,11210
2022-04-06 21:40:00,9329
2022-04-06 21:45:00,15449
2022-04-06 21:50:00,36887
2022-04-06 21:55:00,19173
2022-04-06 22:00:00,8106
2022-04-06 22:05:00,8634
2022-04-06 22:10:00,9834
2022-04-06 22:15:00,10954
2022-04-06 22:20:00,9789
2022-04-06 22:25:00,15968
2022-04-06 22:30:00,8773
2022-04-06 22:35:00,10012
2022-04-06 22:40:00,4750
2022-04-06 22:45:00,10671
2022-04-06 22:50:00,8887
2022-04-06 22:55:00,16404
2022-04-06 23:00:00,47753
2022-04-07 09:05:00,44898
2022-04-07 09:10:00,23248
2022-04-07 09:15:00,31386
2022-04-07 09:20:00,27164
2022-04-07 09:25:00,19187
2022-04-07 09:30:00,57589
2022-04-07 09:35:00,32386
2022-04-07 09:40:00,29097
2022-04-07 09:45:00,15123
2022-04-07 09:50:00,34709
2022-04-07 09:55:00,11487
2022-04-07 10:00:00,8145
2022-04-07 10:05:00,11374
2022-04-07 10:10:00,20902
2022-04-07 10:15:00,15383
2022-04-07 10:35:00,19356
2022-04-07 10:40:00,10263
2022-04-07 10:45:00,10014
2022-04-07 10:50:00,12047
2022-04-07 10:55:00,9503
2022-04-07 11:00:00,9539
2022-04-07 11:05:00,17493
2022-04-07 11:10:00,29346
2022-04-07 11:15:00,27256
2022-04-07 11:20:00,28314
2022-04-07 11:25:00,13193
2022-04-07 11:30:00,27602
2022-04-07 13:35:00,85622
2022-04-07 13:40:00,30671
2022-04-07 13:45:00,27354
2022-04-07 13:50:00,22164
2022-04-07 13:55:00,11268
2022-04-07 14:00:00,22546
2022-04-07 14:05:00,26078
2022-04-07 14:10:00,19537
2022-04-07 14:15:00,19305
2022-04-07 14:20:00,14956
2022-04-07 14:25:00,14316
2022-04-07 14:30:00,9194
2022-04-07 14:35:00,12029
2022-04-07 14:40:00,11312
2022-04-07 14:45:00,33312
2022-04-07 14:50:00,16524
2022-04-07 14:55:00,14045
2022-04-07 15:00:00,20821
2022-04-07 21:05:00,68518
2022-04-07 21:10:00,21713
2022-04-07 21:15:00,22491
2022-04-07 21:20:00,15070
2022-04-07 21:25:00,27836
2022-04-07 21:30:00,24785
2022-04-07 21:35:00,28567
2022-04-07 21:40:00,11852
2022-04-07 21:45:00,11157
2022-04-07 21:50:00,9547
2022-04-07 21:55:00,9573
2022-04-07 22:00:00,9396
2022-04-07 22:05:00,20553
2022-04-07 22:10:00,31961
2022-04-07 22:15:00,14323
2022-04-07 22:20:00,12399
2022-04-07 22:25:00,11892
2022-04-07 22:30:00,3771
2022-04-07 22:35:00,19024
2022-04-07 22:40:00,11494
2022-04-07 22:45:00,11503
2022-04-07 22:50:00,5233
2022-04-07 22:55:00,25832
2022-04-07 23:00:00,56696
2022-04-08 09:05:00,57280
2022-04-08 09:10:00,39750
2022-04-08 09:15:00,18619
2022-04-08 09:20:00,11309
2022-04-08 09:25:00,12481
2022-04-08 09:30:00,17292
2022-04-08 09:35:00,23239
2022-04-08 09:40:00,9692
2022-04-08 09:45:00,13953
2022-04-08 09:50:00,21604
2022-04-08 09:55:00,11222
2022-04-08 10:00:00,12488
2022-04-08 10:05:00,15802
2022-04-08 10:10:00,31108
2022-04-08 10:15:00,36821
2022-04-08 10:35:00,43705
2022-04-08 10:40:00,29852
2022-04-08 10:45:00,23194
2022-04-08 10:50:00,22547
2022-04-08 10:55:00,53650
2022-04-08 11:00:00,56151
2022-04-08 11:05:00,67272
2022-04-08 11:10:00,62865
2022-04-08 11:15:00,55549
2022-04-08 11:20:00,48138
